Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,8,,290.57432,4092.0,264.7,25.87432,1
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,9,,286.81528,4563.0,262.89999,23.91529,2
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,10,,283.175,5035.0,259.79999,23.37501,2
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,11,,283.12603,5511.0,260.89999,22.22604,2
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,0,GGA5,277.15397,301.0,196.5,80.65397,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,1,,273.60625,774.0,192.30001,81.30624,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,2,,279.16191,1249.0,195.7,83.46191,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,3,,284.30635,1725.0,195.5,88.80635,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,4,,287.60159,2195.0,202.80001,84.80158,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,5,,287.52195,2668.0,205.59999,81.92196,0
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,6,GGA5-Zn5,299.43171,3143.0,216.5,82.93171,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,7,,303.36585,3615.0,228.40001,74.96584,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,8,,298.48871,4089.0,224.5,73.98871,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,9,,301.40317,4561.0,231.7,69.70317,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,10,,303.38889,5035.0,232.2,71.18889,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,11,,296.97302,5507.0,227.59999,69.37303,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,12,,299.99206,5981.0,228.49999,71.49207,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,13,,298.27619,6454.0,229.9,68.37619,1
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,14,,293.69524,6930.0,230.9,62.79524,2
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,15,,298.11746,7401.0,230.10001,68.01745,2
U251-H5-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-5,U251-H5-VS2-05.11.2024,0,16,,290.55692,7876.0,225.5,65.05692,2
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,0,GGA15,275.04815,301.0,202.3,72.74815,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,1,,274.45926,772.0,202.00001,72.45925,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,2,,272.21482,1246.0,194.90001,77.31481,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,3,,275.39821,1720.0,196.60001,78.7982,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,4,,270.82264,2195.0,190.9,79.92264,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,5,,267.65741,2669.0,192.39999,75.25742,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,6,GGA15-Cr5,268.1463,3140.0,191.0,77.1463,0
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,7,,278.50189,3615.0,206.8,71.70189,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,8,,283.17037,4087.0,213.49999,69.67038,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,9,,277.59259,4562.0,211.3,66.29259,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,10,,277.67778,5033.0,219.69999,57.97779,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,11,,276.8,5507.0,224.6,52.2,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,12,,281.23333,5979.0,230.9,50.33333,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,13,,287.84444,6453.0,239.3,48.54444,1
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,14,,277.77736,6929.0,235.40001,42.37735,2
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,15,,276.06852,7400.0,238.00001,38.06851,2
U251-H5-VS2-GGA15-Cr 5 mg-L-07112024-Q= L-min-5,U251-H5-VS2-05.11.2024,1,16,,276.675,7877.0,236.39999,40.27501,2
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,0,GGA5,318.74,301.0,247.1,71.64,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,1,,323.688,776.0,247.79999,75.88801,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,2,,327.2,1252.0,251.89999,75.30001,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,3,,329.19388,1723.0,257.49999,71.69389,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,4,,330.79388,2200.0,255.49999,75.29389,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,5,,328.19804,2674.0,253.69999,74.49805,0
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,6,GGA5-Zn5,331.27551,3145.0,262.80001,68.4755,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,7,,331.118,3617.0,268.00001,63.11799,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,8,,329.76939,4092.0,268.00001,61.76938,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,9,,321.4551,4564.0,265.8,55.6551,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,10,,323.86531,5040.0,263.8,60.06531,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,11,,320.69388,5511.0,262.49999,58.19389,1
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,12,,318.25385,5986.0,264.80001,53.45384,2
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,13,,322.81633,6460.0,266.79999,56.01634,2
U252-H6-VS2-GGA5-Zn 5 mg-L-07112024-Q=50.24 L-min-6,U252-H6-VS2-05.11.2024,0,14,,313.704,6934.0,259.9,53.804,2
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,0,GGA15,295.00204,301.0,233.79999,61.20205,0
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,1,,295.04082,774.0,234.4,60.64082,0
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,2,,295.89796,1247.0,231.4,64.49796,0
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,3,,293.646,1720.0,230.19999,63.44601,0
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,4,,291.64694,2195.0,227.8,63.84694,0
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,5,GGA15-Cr5,306.69039,2666.0,248.0,58.69039,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,6,,308.714,3143.0,251.1,57.614,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,7,,310.83265,3614.0,272.1,38.73265,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,8,,294.1,4093.0,251.50001,42.59999,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,9,,296.56939,4567.0,255.69999,40.8694,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,10,,299.426,5041.0,257.29999,42.12601,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,11,,291.09807,5513.0,252.0,39.09807,1
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,12,,289.918,5989.0,252.79999,37.11801,2
U252-H6-VS2-GGA15-Cr 5 mg-L-07112024-Q=50.24 L-min-7,U252-H6-VS2-05.11.2024,1,13,,292.56735,6461.0,255.10001,37.46734,2
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,0,GGA10,270.69857,301.0,190.1,80.59857,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,1,,283.0169,775.0,203.79999,79.21691,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,2,,287.11449,1248.0,198.8,88.31449,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,3,,291.53571,1719.0,201.10001,90.4357,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,4,,292.58261,2194.0,205.2,87.38261,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,5,,295.17429,2668.0,214.2,80.97429,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,6,GGA10-Zn5,303.8116,3139.0,212.9,90.9116,0
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,7,,298.02143,3613.0,214.2,83.82143,1
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,8,,290.80857,4086.0,210.1,80.70857,1
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,9,,287.73428,4559.0,205.3,82.43428,1
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,10,,292.14857,5032.0,214.9,77.24857,2
U253-H5-VS2-GGA10-Zn (II) 5 mg-L-11112024-Q=50.38 L-min-6,U253-H5-VS2-07.11.2024,0,11,,292.09143,5511.0,217.4,74.69143,2
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,0,GGA7.5,282.72319,301.0,198.9,83.82319,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,1,,285.42029,774.0,199.0,86.42029,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,2,,277.16286,1248.0,192.5,84.66286,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,3,,272.92143,1720.0,186.10001,86.82142,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,4,,270.91884,2195.0,184.1,86.81884,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,5,,271.49,2670.0,184.9,86.59,0
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,6,GGA10-Zn5,260.64286,3149.0,173.3,87.34286,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,7,,263.56,3623.0,183.3,80.26,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,8,,269.27101,4097.0,194.99999,74.27102,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,9,,277.07826,4567.0,207.8,69.27826,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,10,,276.33188,5041.0,211.0,65.33188,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,11,,275.47,5515.0,207.1,68.37,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,12,,268.8,5988.0,202.90001,65.89999,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,13,,266.80145,6460.0,204.2,62.60145,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,14,,266.76667,6934.0,205.1,61.66667,1
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,15,,273.18596,7408.0,218.3,54.88596,2
U253-H5-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.32 L-min-6,U253-H5-VS2-07.11.2024,1,16,,269.87193,7879.0,211.3,58.57193,2
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,0,GGA10,351.48889,301.0,277.90001,73.58888,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,1,,360.52958,775.0,282.79999,77.72959,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,2,,365.64861,1246.0,290.6,75.04861,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,3,,370.49054,1720.0,295.70001,74.79053,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,4,,373.76528,2191.0,295.39999,78.36529,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,5,,371.79305,2664.0,296.0,75.79305,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,6,,373.83239,3136.0,299.10001,74.73238,0
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,7,GGA10-Zn5,381.95139,3609.0,307.20001,74.75138,1
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,8,,366.76805,4082.0,300.1,66.66805,1
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,9,,359.41945,4558.0,286.00001,73.41944,1
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,10,,354.02609,5031.0,294.80001,59.22608,2
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,11,,357.38772,5504.0,294.49999,62.88773,2
U254-H6-VS2-GGA10-Zn(II) 5 mg-L-11112024-Q=50.28 L-min-7,U254-H6-VS2-07.11.2024,0,12,,357.46271,5977.0,292.60001,64.8627,2
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,0,GGA7.5,346.08421,301.0,279.90001,66.1842,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,1,,345.59824,775.0,279.8,65.79824,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,2,,333.31053,1248.0,265.1,68.21053,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,3,,322.40175,1720.0,258.6,63.80175,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,4,,322.2,2195.0,258.8,63.4,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,5,,319.39152,2666.0,257.7,61.69152,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,6,,316.79649,3139.0,252.7,64.09649,0
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,7,GGA7.5-Cr10,317.54737,3607.0,254.59999,62.94738,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,8,,314.79474,4078.0,256.70001,58.09473,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,9,,316.53509,4553.0,263.3,53.23509,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,10,,322.74035,5028.0,270.90001,51.84034,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,11,,319.4193,5501.0,268.90001,50.51929,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,12,,314.91754,5973.0,267.30001,47.61753,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,13,,305.31579,6447.0,261.09999,44.2158,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,14,,302.33729,6917.0,256.39999,45.9373,1
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,15,,300.29474,7394.0,257.7,42.59474,2
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,16,,304.39298,7867.0,263.00001,41.39297,2
U254-H6-VS2-GGA7.5-Cr(VI) 10 mg-L-11112024-Q=50.54 L-min-7,U254-H6-VS2-07.11.2024,1,17,,298.78597,8343.0,256.3,42.48597,2
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,0,GGA7.5,277.80282,301.0,176.49999,101.30283,0
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,1,,275.19583,776.0,172.99999,102.19584,0
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,2,,273.31389,1248.0,169.1,104.21389,0
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,3,,281.40556,1721.0,171.4,110.00556,0
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,4,,281.78611,2194.0,175.0,106.78611,0
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,5,GGA7.5-Zn10,293.80694,2668.0,187.99999,105.80695,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,6,,294.70833,3141.0,192.20001,102.50832,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,7,,295.67361,3613.0,189.70001,105.9736,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,8,,289.38028,4088.0,194.7,94.68028,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,9,,299.95405,4559.0,194.8,105.15405,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,10,,301.92361,5033.0,203.5,98.42361,1
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,11,,302.34085,5505.0,207.39999,94.94086,2
U255-H5-VS2-GGA7.5-Zn(II) 10 mg-L-12112024-Q=50.3 L-min-6,U255-H5-VS2-10.11.2024,0,12,,302.9375,5978.0,211.3,91.6375,2
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,0,GGA20,295.50417,301.0,206.40001,89.10416,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,1,,296.2125,774.0,202.7,93.5125,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,2,,293.03649,1247.0,205.3,87.73649,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,3,,288.72222,1719.0,197.1,91.62222,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,4,,289.52083,2193.0,197.60001,91.92082,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,5,,293.19167,2666.0,203.4,89.79167,0
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,6,,298.36761,3139.0,206.2,92.16761,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,7,GGA20-Cr5,296.71945,3613.0,205.9,90.81945,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,8,,295.27222,4086.0,205.8,89.47222,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,9,,294.91549,4558.0,211.60001,83.31548,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,10,,288.59861,5032.0,209.5,79.09861,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,11,,285.20972,5507.0,207.30001,77.90971,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,12,,290.03151,5980.0,212.0,78.03151,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,13,,292.77887,6452.0,214.2,78.57887,1
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,14,,291.43194,6926.0,215.9,75.53194,2
U255-H5-VS2-GGA20-Cr(VI) 5 mg-L-12112024-Q=50.72 L-min-6,U255-H5-VS2-10.11.2024,1,15,,285.9125,7400.0,213.2,72.7125,2
