,Tag,Doin (mV),No.peak,DOmin (mV),DDO (mV),Sheet Name,Sample Name
489,GGA20-Zn10-Cr15-Ni15,309.82,6453,251.6,58.22,U200-H5-VS2-27.09.2024,U200-H5-VS2-GGA20- Zn(II)10-Cr(VI)-15-Ni(II) 15mg-L-02102024-Q=50.3mL-phút-4
490,GGA20-Zn10-Cr15-Ni15,308.36,6929,250.29999,58.060010000000005,U200-H5-VS2-27.09.2024,U200-H5-VS2-GGA20- Zn(II)10-Cr(VI)-15-Ni(II) 15mg-L-02102024-Q=50.3mL-phút-4
491,GGA20-Zn10-Cr15-Ni15,307.13714,7400,248.60001,58.53712999999999,U200-H5-VS2-27.09.2024,U200-H5-VS2-GGA20- Zn(II)10-Cr(VI)-15-Ni(II) 15mg-L-02102024-Q=50.3mL-phút-4
492,GGA20,334.50645,301,301.8,32.70644999999996,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
493,GGA20,334.97419,776,298.7,36.27419000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
494,GGA20,336.31935,1245,303.9,32.41935000000001,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
495,GGA20,333.66774,1719,303.5,30.16773999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
496,GGA20,333.03226,2190,303.0,30.032260000000008,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
497,GGA20,338.35161,2661,306.6,31.75160999999997,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
498,GGA20,336.9129,3133,305.9,31.012900000000002,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
499,GGA20-HH5,335.27576,3610,306.3,28.97575999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
500,GGA20-HH5,333.09677,4084,306.0,27.096769999999992,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
501,GGA20-HH5,326.3,4557,300.3,26.0,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
502,GGA20-HH5,326.26129,5031,302.2,24.061289999999985,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
503,GGA20-HH5,327.40323,5502,296.9,30.50323000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
504,GGA20-HH5,329.03226,5973,302.8,26.232259999999997,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
505,GGA20-HH5,328.32424,6453,302.4,25.924239999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
506,GGA20-HH5,327.13871,6925,300.8,26.338709999999992,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 5mg-L-02102024-Q=50.34mL-phút-3
507,GGA20,328.40645,301,299.7,28.706450000000018,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
508,GGA20,327.96129,772,299.2,28.76129000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
509,GGA20,329.21935,1247,300.5,28.71935000000002,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
510,GGA20,330.16774,1724,301.1,29.067739999999958,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
511,GGA20,331.82581,2196,302.8,29.02580999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
512,GGA20,327.51935,2668,298.4,29.119349999999997,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
513,GGA20,332.76774,3147,300.1,32.66773999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
514,GGA20-Zn5-Cr10-Ni15,325.65161,3623,297.89999,27.751620000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
515,GGA20-Zn5-Cr10-Ni15,317.84193,4096,293.19999,24.641939999999977,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
516,GGA20-Zn5-Cr10-Ni15,324.37097,4566,299.29999,25.07098000000002,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
517,GGA20-Zn5-Cr10-Ni15,326.07742,5045,300.90001,25.17741000000001,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 15 mg-L-02102024-Q=50.41mL-phút-1
518,GGA20,327.44839,301,303.40001,24.04838000000001,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
519,GGA20,329.41935,776,304.89999,24.519360000000006,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
520,GGA20,323.43871,1247,299.80001,23.63870000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
521,GGA20,319.95806,1721,298.5,21.45805999999999,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
522,GGA20,324.85152,2193,300.70001,24.151509999999973,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
523,GGA20,327.59677,2667,304.69999,22.89677999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
524,GGA20-HH15,330.49032,3141,299.29999,31.190330000000017,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
525,GGA20-HH15,321.07097,3614,295.50001,25.570960000000014,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
526,GGA20-HH15,322.525,4087,298.00001,24.524990000000003,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
527,GGA20-HH15,327.03636,4559,299.2,27.836360000000013,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
528,GGA20-HH15,319.02903,5035,292.29999,26.729039999999998,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
529,GGA20-HH15,307.20646,5508,285.10001,22.106449999999995,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
530,GGA20-HH15,301.27419,5981,281.30001,19.97417999999999,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
531,GGA20-HH15,297.475,6450,279.1,18.375,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
532,GGA20-HH15,295.58387,6930,277.59999,17.98388,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
533,GGA20-HH15,294.3,7402,276.10001,18.199990000000014,U201-H6-VS2-27.09.2024,U201-H6-VS2-GGA20- HH 15mg-L-02102024-Q=49.96mL-phút-5
534,GGA20,299.77805,301,226.79999,72.97806,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
535,GGA20,299.73659,774,227.50001,72.23657999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
536,GGA20,299.17561,1248,223.6,75.57561000000001,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
537,GGA20,299.89756,1721,227.2,72.69756000000001,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
538,GGA20,300.31707,2195,225.6,74.71707,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
539,GGA20,296.36342,2669,231.90001,64.46341000000001,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
540,GGA20-HH5,297.22439,3143,238.00001,59.224380000000025,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
541,GGA20-HH5,290.49024,3614,235.2,55.29023999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
542,GGA20-HH5,291.45122,4090,231.90001,59.55120999999997,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
543,GGA20-HH5,290.87442,4562,234.4,56.47441999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
544,GGA20-HH5,292.55366,5037,235.1,57.453659999999985,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
545,GGA20-HH5,283.72195,5512,231.3,52.42194999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
546,GGA20-HH5,282.51951,5982,229.6,52.91951000000003,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- HH 5mg-L-03102024-Q=50.41mL-phút-4
547,GGA20,325.27073,301,262.10001,63.17072000000002,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
548,GGA20,329.03902,776,266.29999,62.739030000000014,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
549,GGA20,329.0439,1247,264.80001,64.24389000000002,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
550,GGA20,326.17561,1726,264.09999,62.075620000000015,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
551,GGA20-Zn10-Cr5-Ni15,332.20732,2196,265.8,66.40731999999997,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
552,GGA20-Zn10-Cr5-Ni15,330.65349,2671,265.1,65.55348999999995,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
553,GGA20-Zn10-Cr5-Ni15,321.78367,3144,261.59999,60.18367999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
554,GGA20-Zn10-Cr5-Ni15,317.86122,3617,258.70001,59.16120999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
555,GGA20-Zn10-Cr5-Ni15,323.82653,4090,263.8,60.02652999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
556,GGA20-Zn10-Cr5-Ni15,338.18367,4564,278.69999,59.48367999999999,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
557,GGA20-Zn10-Cr5-Ni15,338.68163,5037,278.9,59.78163000000001,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.12mL-phút-1
558,GGA15,329.41633,301,268.20001,61.216319999999996,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
559,GGA15,335.02353,774,269.89999,65.12353999999999,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
560,GGA15,339.14082,1249,274.10001,65.04081000000002,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
561,GGA15,333.75918,1719,274.6,59.15917999999999,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
562,GGA15,324.626,2195,267.19999,57.42600999999996,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
563,GGA15,323.86939,2667,268.3,55.56939,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
564,GGA15,331.5551,3139,272.00001,59.55509000000001,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
565,GGA20-Zn10-Cr15-Ni15,341.948,3613,275.99999,65.94800999999995,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
566,GGA20-Zn10-Cr15-Ni15,338.24706,4086,274.19999,64.04706999999996,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
567,GGA20-Zn10-Cr15-Ni15,329.90204,4562,271.49999,58.402049999999974,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
568,GGA20-Zn10-Cr15-Ni15,326.21224,5035,272.1,54.112239999999986,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
569,GGA20-Zn10-Cr15-Ni15,326.07755,5509,268.7,57.377549999999985,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
570,GGA20-Zn10-Cr15-Ni15,322.938,5983,266.60001,56.33798999999999,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
571,GGA20-Zn10-Cr15-Ni15,318.78775,6454,267.4,51.38775000000004,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
572,GGA20-Zn10-Cr15-Ni15,316.63061,6928,263.8,52.83060999999998,U202-H5-VS2-01.10.2024,U202-H5-VS2-GGA20- Zn(II) 10-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=50.28mL-phút-2
573,GGA20,361.2566,301,302.89999,58.35660999999999,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
574,GGA20,359.54151,773,301.60001,57.94150000000002,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
575,GGA20,360.55094,1247,303.20001,57.350930000000005,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
576,GGA20,363.06226,1719,301.60001,61.46224999999998,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
577,GGA20,360.90189,2193,300.3,60.60188999999997,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
578,GGA20-HH5,356.12909,2668,300.59999,55.52910000000003,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
579,GGA20-HH5,353.34528,3144,306.2,47.145280000000014,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
580,GGA20-HH5,352.71698,3617,308.09999,44.61698999999999,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
581,GGA20-HH5,351.61132,4086,307.59999,44.01132999999999,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
582,GGA20-HH5,350.32264,4561,308.60001,41.72262999999998,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
583,GGA20-HH5,346.14528,5036,306.2,39.945280000000025,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
584,GGA20-HH5,343.86604,5505,305.20001,38.66602999999998,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- HH 5mg-L-03102024-Q=50.24mL-phút-5
585,GGA20,347.95094,301,305.90001,42.050929999999994,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
586,GGA20,353.41321,769,311.50001,41.91320000000002,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
587,GGA20,357.86727,1246,317.40001,40.46726000000001,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
588,GGA20,362.69245,1718,319.3,43.39245,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
589,GGA20,364.08302,2192,320.80001,43.28300999999999,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
590,GGA20,366.25849,2671,322.29999,43.958500000000015,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
591,GGA20,367.10377,3142,324.9,42.20377000000002,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
592,GGA20-Zn10-Cr5-Ni15,373.59811,3612,323.8,49.79811000000001,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
593,GGA20-Zn10-Cr5-Ni15,370.16226,4086,327.2,42.962260000000015,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
594,GGA20-Zn10-Cr5-Ni15,366.90727,4561,322.4,44.507270000000005,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
595,GGA20-Zn10-Cr5-Ni15,362.03207,5035,321.20001,40.832059999999956,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
596,GGA20-Zn10-Cr5-Ni15,354.00566,5509,316.39999,37.605669999999975,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
597,GGA20-Zn10-Cr5-Ni15,348.01698,5982,314.3,33.71697999999998,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
598,GGA20-Zn10-Cr5-Ni15,353.51132,6453,320.80001,32.711310000000026,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
599,GGA20-Zn10-Cr5-Ni15,357.86415,6925,324.09999,33.764160000000004,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 5-Ni(II) 15mg-L-03102024-Q=50.24mL-phút-2
600,GGA20,357.72264,301,322.29999,35.42265000000003,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
601,GGA20,353.60204,780,318.4,35.20204000000001,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
602,GGA20,345.08367,1259,308.49999,36.58367999999996,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
603,GGA20,343.63469,1729,310.0,33.63468999999998,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
604,GGA20,350.11837,2206,315.29999,34.81838000000005,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
605,GGA20-Zn5-Cr15-Ni15,355.60612,2673,319.90001,35.70610999999997,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
606,GGA20-Zn5-Cr15-Ni15,350.39616,3152,314.59999,35.79617000000002,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
607,GGA20-Zn5-Cr15-Ni15,350.45714,3622,310.79999,39.65715,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
608,GGA20-Zn5-Cr15-Ni15,340.29388,4095,305.7,34.59388000000001,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
609,GGA20-Zn5-Cr15-Ni15,335.28164,4566,302.50001,32.78163000000001,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
610,GGA20-Zn5-Cr15-Ni15,336.48367,5045,306.6,29.883669999999995,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
611,GGA20-Zn5-Cr15-Ni15,326.80816,5518,301.40001,25.408149999999978,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
612,GGA20-Zn5-Cr15-Ni15,324.86123,5989,298.5,26.361229999999978,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
613,GGA20-Zn5-Cr15-Ni15,321.60981,6460,293.19999,28.409819999999968,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
614,GGA20-Zn5-Cr15-Ni15,319.77755,6938,294.9,24.877550000000042,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
615,GGA20-Zn5-Cr15-Ni15,319.02745,7410,293.50001,25.527440000000013,U203-H6-VS2-01.10.2024,U203-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 15-Ni(II) 15mg-L-03102024-Q=49.8mL-phút-1
616,GGA20,295.03333,301,231.5,63.53332999999998,U204-H5-VS2-02.10.2024,U204-H5-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-04102024-Q=50mL-phút-1
617,GGA20,299.70208,774,233.79999,65.90209000000002,U204-H5-VS2-02.10.2024,U204-H5-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-04102024-Q=50mL-phút-1
618,GGA20,306.51875,1248,236.6,69.91875000000002,U204-H5-VS2-02.10.2024,U204-H5-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-04102024-Q=50mL-phút-1
619,GGA20,315.81875,1724,242.0,73.81875000000002,U204-H5-VS2-02.10.2024,U204-H5-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-04102024-Q=50mL-phút-1
620,GGA20,318.972,2194,243.8,75.17199999999997,U204-H5-VS2-02.10.2024,U204-H5-VS2-GGA20- Zn(II) 5-Cr(VI) 10-Ni(II) 10mg-L-04102024-Q=50mL-phút-1
