,Loại,Doin (mV),No.peak,DOmin (mV),DDO (mV),Tên sheet,Tên mẫu
1089,GGA2.5,291.1386,5974,282.99,8.14864,U37-H1-VS2-21.05.2024,U37-H1-VS2-15-2.5-23052024-Q=50.04mL-phút-1
1090,GGA15,293.7202,301,285.1,8.62021,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1091,GGA15,293.6128,774,284.54,9.07282,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1092,GGA15,293.2317,1249,284.27,8.96175,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1093,GGA15,292.9574,1723,283.97,8.98739,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1094,GGA15,292.1104,2196,282.97,9.14042,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1095,GGA15,291.8519,2669,282.61,9.24192,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1096,GGA2.5,291.7785,3141,285.81,5.96851,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1097,GGA2.5,291.7744,3616,286.5,5.27435,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1098,GGA2.5,291.5983,4090,286.02,5.57831,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1099,GGA2.5,291.48,4562,286.4,5.08001,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1100,GGA2.5,291.3532,5036,286.29,5.06318,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1101,GGA2.5,291.2017,5509,286.5,4.70174,U39-H1-VS2-22.05.2024,U39-H1-VS2-15-2.5-24052024-Q=49.78mL-phút-2
1102,GGA17.5,288.5168,301,280.81,7.70681,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1103,GGA17.5,288.4583,774,280.27,8.18831,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1104,GGA17.5,288.2754,1247,279.85,8.42542,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1105,GGA17.5,288.182,1722,280.25,7.93196,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1106,GGA17.5,288.1539,2195,279.85,8.3039,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1107,GGA17.5,288.1374,2669,279.58,8.5574,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1108,GGA7.5,287.9387,3145,279.54,8.39868,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1109,GGA7.5,287.5532,3615,280.06,7.49319,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1110,GGA7.5,287.5417,4089,279.66,7.8817,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1111,GGA7.5,287.4398,4568,280.52,6.9198,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1112,GGA7.5,287.6681,5035,279.83,7.83814,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1113,GGA7.5,287.7231,5508,279.89,7.83312,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1114,GGA7.5,287.7779,5981,279.56,8.21792,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1115,GGA7.5,287.7471,6456,280.4,7.3471,U39-H1-VS2-22.05.2024,U39-H1-VS2-17.5-7.5-24052024-Q=51.74mL-phút-1
1116,GGA15,52.31652,301,47.57,4.74652,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1117,GGA15,51.76106,775,47.07,4.69106,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1118,GGA15,51.51978,1241,47.05,4.46978,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1119,GGA15,51.40565,1723,46.27,5.13565,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1120,GGA15,51.02109,2192,46.21,4.81109,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1121,GGA15,50.91739,2670,46.12,4.79739,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1122,GGA2.5,50.52319,3141,45.7,4.82319,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1123,GGA2.5,50.55435,3606,46.63,3.92435,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1124,GGA2.5,50.53435,4081,47.55,2.98435,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1125,GGA2.5,50.50319,4560,47.6,2.90319,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1126,GGA2.5,50.25468,5035,47.79,2.46468,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1127,GGA2.5,49.97085,5508,47.24,2.73085,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1128,GGA2.5,49.7763,5980,46.82,2.9563,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1129,GGA2.5,49.74565,6454,46.71,3.03565,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1130,GGA2.5,49.57913,6928,47.01,2.56913,U40-H2-VS2-22.05.2024,U40-H2-VS2-15-2.5-24052024-Q=40.72mL-phút-3
1131,BOD17.5,292.8795,386,281.4,11.47952,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1132,BOD17.5,292.7141,856,281.21,11.50405,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1133,BOD17.5,292.4938,1334,280.31,12.18381,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1134,BOD17.5,292.2159,1805,280.12,12.0959,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1135,BOD17.5,291.9243,2278,279.81,12.11429,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1136,BOD17.5,291.6972,2751,279.96,11.73723,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1137,BOD7.5,291.2425,3220,280.67,10.5725,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1138,BOD7.5,290.8848,3696,280.38,10.50476,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1139,BOD7.5,290.4569,4170,280.27,10.18687,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1140,BOD7.5,290.2854,4644,279.39,10.89542,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1141,BOD7.5,290.259,5117,279.66,10.59904,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1142,BOD7.5,290.2363,5589,279.25,10.98627,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1143,BOD7.5,290.0245,6065,279.54,10.48452,U41-H1-VS2-24.05.2024,U41-h1-VS2-17.5-7.5-26052024-Q=49.83mLphut-2
1144,BOD 17.5,49.60575,345,46.44,3.16575,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1145,BOD 17.5,49.34047,818,46.17,3.17047,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1146,BOD 17.5,49.15331,1287,46.33,2.82331,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1147,BOD 17.5,48.91882,1766,45.89,3.02882,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1148,BOD 17.5,48.69952,2234,45.81,2.88952,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1149,BOD 17.5,48.59953,2713,45.52,3.07953,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1150,BOD 7.5,48.53417,3181,46.04,2.49417,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1151,BOD 7.5,48.27677,3655,45.75,2.52677,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1152,BOD 7.5,48.13762,4128,45.58,2.55762,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1153,BOD 7.5,47.95181,4601,45.6,2.35181,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1154,BOD 7.5,47.98016,5074,45.31,2.67016,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1155,BOD 7.5,47.8237,5548,45.43,2.3937,U42-H2-VS2-24.05.2024,U42-h2-VS2-17.5-7.5-26052024-Q=39.54mLphut-3
1156,GGA15,288.6289,301,278.93,9.69892,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1157,GGA15,288.6765,775,278.68,9.99653,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1158,GGA15,288.6628,1248,278.64,10.02282,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1159,GGA15,288.5247,1721,277.18,11.34469,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1160,GGA15,288.4285,2197,277.47,10.95848,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1161,GGA15,288.1789,2669,277.24,10.93895,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1162,GGA5,288.6758,3142,277.01,11.66574,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1163,GGA5,288.6498,3614,279.0,9.64979,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1164,GGA5,288.495,4087,278.87,9.625,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1165,GGA5,288.4626,4562,279.37,9.09261,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1166,GGA5,288.3745,5036,278.74,9.63448,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1167,GGA5,288.3026,5509,278.7,9.6026,U43-H1-VS2-24.05.2024,U43-H1-VS2-15-5-27052024-Q=49.80mL-phút-1
1168,GGA20,285.4443,301,276.15,9.2943,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1169,GGA20,285.4837,774,275.59,9.89372,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1170,GGA20,285.5822,1247,276.21,9.37223,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1171,GGA20,285.4729,1722,275.98,9.49285,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1172,GGA20,285.3342,2192,275.42,9.91414,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1173,GGA2.5,285.2924,2666,277.2,8.09237,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1174,GGA2.5,285.4559,3141,277.05,8.40586,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1175,GGA2.5,285.4043,3614,277.91,7.49429,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1176,GGA2.5,285.4854,4086,277.8,7.68538,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1177,GGA2.5,285.6029,4562,278.26,7.34292,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1178,GGA2.5,285.8569,5034,278.79,7.06689,U43-H1-VS2-24.05.2024,U43-H1-VS2-20-2.5-27052024-Q=50.56mL-phút-1
1179,GGA15,58.73386,301,55.0,3.73386,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1180,GGA15,58.84178,779,55.35,3.49178,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1181,GGA15,58.71067,1247,55.25,3.46067,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1182,GGA15,58.18091,1726,54.95,3.23091,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1183,GGA15,58.12409,2203,54.83,3.29409,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1184,GGA15,58.02818,2670,54.6,3.42818,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1185,GGA7.5,57.85886,3144,54.7,3.15886,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1186,GGA7.5,57.74886,3614,54.76,2.98886,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1187,GGA7.5,57.74022,4092,54.62,3.12022,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1188,GGA7.5,57.41136,4566,54.45,2.96136,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1189,GGA7.5,57.16533,5037,54.07,3.09533,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1190,GGA7.5,57.06,5511,54.03,3.03,U44-H2-VS2-24.05.2024,U44-H2-VS2-15-7.5-27052024-Q=40.2mL-phút-4
1191,GGA20,291.3253,301,279.77,11.55528,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1192,GGA20,291.3626,774,279.87,11.49255,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1193,GGA20,291.3576,1247,279.71,11.64765,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1194,GGA20,291.4315,1721,279.79,11.64145,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1195,GGA20,291.6289,2194,279.06,12.56891,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1196,GGA20,291.5456,2668,279.39,12.15563,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1197,GGA20,291.5426,3140,279.5,12.04259,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1198,GGA2.5,291.3138,3617,280.25,11.06382,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1199,GGA2.5,291.2673,4090,281.76,9.50726,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1200,GGA2.5,291.2756,4562,282.09,9.18564,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1201,GGA2.5,291.3911,5036,282.36,9.0311,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1202,GGA2.5,291.5102,5510,282.7,8.81017,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1203,GGA2.5,291.6296,5983,283.09,8.53963,U45-H1-VS2-26.05.2024,U45-H1-VS2-20-2.5-28052024-Q=48.92mL-phút-2
1204,GGA10,57.25154,301,51.95,5.14154,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1205,GGA10,57.24941,782,52.11,5.27941,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1206,GGA10,57.14462,1246,51.97,5.11462,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1207,GGA10,57.14865,1723,52.03,5.21865,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1208,GGA10,56.99731,2197,51.93,5.55731,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1209,GGA10,56.89769,2674,51.44,5.47769,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1210,GGA2.5,56.80077,3144,51.42,4.56077,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1211,GGA2.5,56.83784,3611,52.24,4.59784,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1212,GGA2.5,56.95765,4092,52.41,4.54765,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1213,GGA2.5,57.01769,4566,52.89,4.12769,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1214,GGA2.5,56.95038,5041,52.62,4.33038,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1215,GGA2.5,57.20942,5518,53.1,4.10942,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1216,GGA2.5,57.31308,6002,53.27,4.04308,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1217,GGA2.5,57.39942,6467,53.31,4.08942,U46-H2-VS2-26.05.2024,U46-H2-VS2-10-2.5-28052024-Q=38.96mL-phút-4
1218,GGA17.5,60.94058,301,53.97,6.97058,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1219,GGA17.5,60.68769,770,54.2,6.48769,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1220,GGA17.5,60.36058,1245,53.52,6.84058,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1221,GGA17.5,60.33038,1721,53.96,6.37038,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1222,GGA17.5,59.8675,2193,53.29,6.5775,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1223,GGA17.5,59.98673,2662,53.8,6.18673,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1224,GGA7.5,59.88519,3139,54.13,5.75519,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1225,GGA7.5,59.75558,3622,53.9,5.85558,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1226,GGA7.5,59.37269,4088,53.48,5.89269,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1227,GGA7.5,59.30731,4559,53.1,6.20731,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1228,GGA7.5,59.3825,5026,53.54,5.8425,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1229,GGA7.5,59.19962,5509,53.04,6.15962,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1230,GGA7.5,58.88173,5978,53.31,5.57173,U46-H2-VS2-26.05.2024,U46-H2-VS2-17.5-7.5-28052024-Q=40.28mL-phút-3
1231,GGA15,290.9182,301,277.26,13.65814,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1232,GGA15,290.8642,773,277.47,13.39418,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1233,GGA15,290.9063,1247,277.3,13.60631,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1234,GGA15,290.5291,1719,276.92,13.60906,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1235,GGA15,290.3806,2193,276.44,13.94056,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1236,GGA15,290.1541,2667,276.72,13.43407,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1237,GGA2.5,290.815,3142,280.48,10.33499,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1238,GGA2.5,290.687,3616,281.23,9.45703,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1239,GGA2.5,290.3141,4091,281.32,8.99406,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1240,GGA2.5,290.4422,4565,280.94,9.50222,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1241,GGA2.5,290.7185,5035,281.55,9.16853,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1242,GGA2.5,290.8126,5508,281.55,9.26259,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1243,GGA2.5,290.5695,5980,281.04,9.52951,U47-H1-VS2-27.05.2024,U47-H1-VS2-15-2.5-29052024-Q=50.48mL-phút-4
1244,GGA20,287.5153,301,274.31,13.20532,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1245,GGA20,287.5871,776,273.81,13.77714,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1246,GGA20,287.7369,1247,274.27,13.46695,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1247,GGA20,287.664,1723,274.37,13.29403,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1248,GGA20,287.3781,2198,274.02,13.35807,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1249,GGA2.5,287.4094,2670,277.24,10.16936,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1250,GGA2.5,287.3631,3144,277.3,10.06307,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1251,GGA2.5,287.2989,3616,277.18,10.1189,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1252,GGA2.5,287.4557,4090,277.3,10.15573,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1253,GGA2.5,287.6563,4565,277.78,9.87629,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1254,GGA2.5,287.7284,5036,278.08,9.6484,U47-H1-VS2-27.05.2024,U47-H1-VS2-20-2.5-29052024-Q=49.44mL-phút-3
1255,GGA15,61.94071,301,57.69,4.25071,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1256,GGA15,61.64018,773,57.18,4.46018,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1257,GGA15,61.48661,1250,57.29,4.19661,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1258,GGA15,61.47804,1719,57.45,4.02804,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1259,GGA15,61.30821,2190,56.82,4.48821,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1260,GGA15,60.93903,2665,56.7,4.23903,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1261,GGA5,60.79236,3147,57.03,3.76236,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1262,GGA5,60.54931,3611,57.37,3.17931,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1263,GGA5,60.39736,4087,57.27,3.12736,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1264,GGA5,59.91514,4561,56.42,3.49514,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1265,GGA5,59.66139,5038,56.44,3.22139,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1266,GGA5,59.72431,5507,56.38,3.34431,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1267,GGA5,59.75,5983,56.38,3.37,U48-H2-VS2-27.05.2024,U48-H2-VS2-15-5-29052024-Q=36.56mL-phút-2
1268,GGA17.5,291.8246,302,277.32,14.50463,U49-H1-VS2-28.05.2024,U49-H1-VS2-17.5-5-30052024-Q=51.08mL-phút-1
